# File generated by CMD 3.1 (http://stev.oapd.inaf.it/cmd) on Wed Oct 31 09:45:07 CET 2018
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Attention: photometry includes extinction of Av=0.9
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	3.9811e+06 yr
#	Includes interstellar extinction of Av = 0.9000 mag
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    G       G_BP    G_RP	int_IMF	stage
	0.015200	6.6000	2.36981130	2.3698	1.6698	3.9451	3.8755	0.596	1.455	1.636	1.158	3.28630447	0
	0.015200	6.6000	2.38432026	2.3843	1.6965	3.9592	3.9078	0.529	1.441	1.607	1.162	3.28684044	0
	0.015200	6.6000	2.39930701	2.3993	1.7200	3.9732	3.9429	0.470	1.441	1.596	1.177	3.28738546	0
	0.015200	6.6000	2.40000010	2.4000	1.7211	3.9739	3.9446	0.467	1.441	1.596	1.178	3.28741050	0
	0.015200	6.6000	2.40290356	2.4029	1.7256	3.9767	3.9519	0.456	1.442	1.595	1.182	3.28751516	0
	0.015200	6.6000	2.41844749	2.4184	1.7417	3.9900	3.9920	0.416	1.463	1.605	1.216	3.28806949	0
	0.015200	6.6000	2.44018936	2.4402	1.7338	4.0011	4.0480	0.436	1.536	1.671	1.298	3.28883004	0
	0.015200	6.6000	2.46085000	2.4609	1.7013	4.0046	4.0980	0.517	1.634	1.768	1.399	3.28953743	0
	0.015200	6.6000	2.47500181	2.4750	1.6696	4.0035	4.1281	0.596	1.708	1.843	1.472	3.29001355	0
	0.015200	6.6000	2.48834252	2.4883	1.6392	4.0013	4.1519	0.672	1.774	1.910	1.535	3.29045630	0
	0.015200	6.6000	2.50282240	2.5028	1.6123	3.9988	4.1714	0.739	1.829	1.967	1.588	3.29093003	0
	0.015200	6.6000	2.53677773	2.5368	1.5917	3.9978	4.1939	0.791	1.876	2.015	1.634	3.29201412	0
