# File generated by CMD 3.1 (http://stev.oapd.inaf.it/cmd) on Mon Nov 26 12:34:44 CET 2018
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Gaia DR2 + Tycho2 + 2MASS (all Vegamags, Gaia passbands from Evans et al. 2018)
# Attention: photometry includes extinction of Av=2.
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	3.9811e+06 yr
#	Includes interstellar extinction of Av = 2.0000 mag
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    G       G_BP    G_RP    B_T     V_T     J       H       Ks	int_IMF	stage
	0.015200	6.6000	1.79374397	1.7937	0.5528	3.7322	4.0198	3.388	4.928	5.768	4.046	7.175	5.698	2.727	2.122	1.939	3.25593328	0
	0.015200	6.6000	1.79999995	1.8000	0.5598	3.7330	4.0172	3.370	4.910	5.748	4.029	7.151	5.678	2.712	2.110	1.927	3.25639176	0
	0.015200	6.6000	1.85000002	1.8500	0.6192	3.7390	3.9940	3.222	4.759	5.581	3.886	6.950	5.509	2.588	2.002	1.821	3.25992513	0
	0.015200	6.6000	1.89696968	1.8970	0.6796	3.7450	3.9683	3.071	4.607	5.416	3.740	6.754	5.342	2.461	1.890	1.711	3.26304340	0
	0.015200	6.6000	1.89999998	1.9000	0.6841	3.7454	3.9662	3.060	4.596	5.404	3.729	6.740	5.329	2.452	1.881	1.703	3.26323819	0
	0.015200	6.6000	1.95000005	1.9500	0.7612	3.7524	3.9285	2.867	4.402	5.194	3.544	6.493	5.118	2.288	1.736	1.559	3.26635003	0
	0.015200	6.6000	1.97943103	1.9794	0.8135	3.7570	3.9010	2.736	4.272	5.052	3.419	6.327	4.975	2.178	1.636	1.462	3.26809454	0
	0.015200	6.6000	2.00000000	2.0000	0.8532	3.7604	3.8795	2.637	4.173	4.944	3.324	6.201	4.867	2.094	1.560	1.387	3.26927757	0
	0.015200	6.6000	2.02831650	2.0283	0.9130	3.7655	3.8463	2.488	4.024	4.784	3.182	6.015	4.706	1.967	1.445	1.274	3.27085781	0
	0.015200	6.6000	2.04999995	2.0500	0.9609	3.7697	3.8197	2.368	3.905	4.655	3.069	5.865	4.576	1.865	1.354	1.184	3.27203131	0
	0.015200	6.6000	2.06918693	2.0692	1.0039	3.7736	3.7962	2.260	3.799	4.540	2.968	5.729	4.460	1.777	1.275	1.106	3.27304411	0
	0.015200	6.6000	2.09969330	2.0997	1.0716	3.7801	3.7609	2.091	3.631	4.357	2.810	5.510	4.275	1.639	1.154	0.987	3.27460742	0
	0.015200	6.6000	2.09999990	2.1000	1.0722	3.7801	3.7606	2.089	3.629	4.355	2.808	5.508	4.274	1.638	1.153	0.986	3.27462268	0
	0.015200	6.6000	2.11423135	2.1142	1.1036	3.7833	3.7449	2.011	3.555	4.272	2.741	5.402	4.191	1.578	1.099	0.934	3.27533245	0
	0.015200	6.6000	2.14060259	2.1406	1.1611	3.7897	3.7184	1.867	3.420	4.118	2.619	5.203	4.039	1.472	1.003	0.842	3.27661681	0
	0.015200	6.6000	2.15000010	2.1500	1.1815	3.7923	3.7100	1.816	3.372	4.064	2.575	5.132	3.984	1.435	0.971	0.811	3.27706480	0
	0.015200	6.6000	2.16830993	2.1683	1.2215	3.7974	3.6940	1.716	3.277	3.956	2.490	4.993	3.877	1.363	0.909	0.751	3.27792430	0
	0.015200	6.6000	2.19696283	2.1970	1.2846	3.8069	3.6750	1.558	3.128	3.785	2.356	4.775	3.707	1.255	0.820	0.665	3.27923322	0
	0.015200	6.6000	2.20000005	2.2000	1.2913	3.8080	3.6733	1.542	3.113	3.767	2.341	4.751	3.688	1.244	0.812	0.656	3.27936959	0
	0.015200	6.6000	2.20044017	2.2004	1.2923	3.8082	3.6730	1.539	3.110	3.764	2.339	4.748	3.686	1.242	0.810	0.655	3.27938914	0
	0.015200	6.6000	2.22166348	2.2217	1.3397	3.8175	3.6670	1.421	3.001	3.635	2.243	4.579	3.556	1.171	0.759	0.605	3.28032804	0
	0.015200	6.6000	2.24135208	2.2414	1.3842	3.8291	3.6725	1.310	2.902	3.511	2.162	4.410	3.432	1.120	0.732	0.579	3.28117919	0
	0.015200	6.6000	2.25000000	2.2500	1.4038	3.8352	3.6793	1.260	2.860	3.456	2.129	4.333	3.377	1.103	0.728	0.576	3.28154731	0
	0.015200	6.6000	2.25456023	2.2546	1.4142	3.8386	3.6831	1.234	2.838	3.428	2.113	4.292	3.348	1.095	0.727	0.575	3.28173995	0
	0.015200	6.6000	2.26628447	2.2663	1.4410	3.8480	3.6964	1.167	2.783	3.354	2.072	4.185	3.273	1.079	0.729	0.578	3.28223085	0
	0.015200	6.6000	2.27747560	2.2775	1.4666	3.8576	3.7111	1.103	2.732	3.283	2.036	4.084	3.202	1.067	0.736	0.586	3.28269339	0
	0.015200	6.6000	2.28832912	2.2883	1.4915	3.8671	3.7266	1.041	2.684	3.217	2.004	3.988	3.135	1.059	0.745	0.596	3.28313684	0
	0.015200	6.6000	2.29999995	2.3000	1.5181	3.8777	3.7445	0.975	2.635	3.147	1.973	3.885	3.064	1.053	0.757	0.610	3.28360772	0
	0.015200	6.6000	2.31193709	2.3119	1.5453	3.8888	3.7639	0.907	2.588	3.078	1.943	3.782	2.994	1.049	0.772	0.625	3.28408337	0
	0.015200	6.6000	2.32665706	2.3267	1.5785	3.9028	3.7896	0.824	2.536	2.999	1.915	3.661	2.917	1.052	0.794	0.649	3.28466129	0
	0.015200	6.6000	2.34113717	2.3411	1.6104	3.9169	3.8167	0.744	2.491	2.932	1.894	3.552	2.850	1.059	0.819	0.676	3.28522110	0
	0.015200	6.6000	2.35547924	2.3555	1.6409	3.9310	3.8452	0.668	2.457	2.876	1.879	3.460	2.796	1.073	0.848	0.706	3.28576708	0
